@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
9395,1897,3908,1,5804,0.000172,0.326787,0.999473,0.326787,0.000527,0.492535,0.16348,1.998946,1
9396,1896,3909,1,5804,0.000172,0.326615,0.999473,0.326615,0.000527,0.49234,0.163394,1.998946,1
9397,1895,3910,1,5804,0.000172,0.326443,0.999473,0.326443,0.000527,0.492144,0.163307,1.998945,1
9398,1893,3912,1,5804,0.000172,0.326098,0.999472,0.326098,0.000528,0.491752,0.163135,1.998944,1
9399,1892,3913,1,5804,0.000172,0.325926,0.999472,0.325926,0.000528,0.491556,0.163049,1.998943,1
9400,1891,3914,1,5804,0.000172,0.325754,0.999471,0.325754,0.000529,0.49136,0.162963,1.998943,1
9401,1890,3915,1,5804,0.000172,0.325581,0.999471,0.325581,0.000529,0.491164,0.162877,1.998942,1
9402,1889,3916,1,5804,0.000172,0.325409,0.999471,0.325409,0.000529,0.490968,0.162791,1.998942,1
9403,1888,3917,1,5804,0.000172,0.325237,0.999471,0.325237,0.000529,0.490772,0.162705,1.998941,1
9404,1886,3919,1,5804,0.000172,0.324892,0.99947,0.324892,0.00053,0.49038,0.162532,1.99894,1
9405,1885,3920,1,5804,0.000172,0.32472,0.99947,0.32472,0.00053,0.490183,0.162446,1.99894,1
9406,1884,3921,1,5804,0.000172,0.324548,0.999469,0.324548,0.000531,0.489987,0.16236,1.998939,1
9407,1883,3922,1,5804,0.000172,0.324376,0.999469,0.324376,0.000531,0.489791,0.162274,1.998938,1
9408,1882,3923,1,5804,0.000172,0.324203,0.999469,0.324203,0.000531,0.489594,0.162188,1.998938,1
9409,1881,3924,1,5804,0.000172,0.324031,0.999469,0.324031,0.000531,0.489398,0.162102,1.998937,1
9410,1880,3925,1,5804,0.000172,0.323859,0.999468,0.323859,0.000532,0.489201,0.162016,1.998937,1
9411,1879,3926,1,5804,0.000172,0.323686,0.999468,0.323686,0.000532,0.489005,0.161929,1.998936,1
9412,1878,3927,1,5804,0.000172,0.323514,0.999468,0.323514,0.000532,0.488808,0.161843,1.998936,1
9413,1877,3928,1,5804,0.000172,0.323342,0.999468,0.323342,0.000532,0.488611,0.161757,1.998935,1
9414,1876,3929,1,5804,0.000172,0.32317,0.999467,0.32317,0.000533,0.488414,0.161671,1.998934,1
9415,1875,3930,1,5804,0.000172,0.322997,0.999467,0.322997,0.000533,0.488218,0.161585,1.998934,1
9416,1874,3931,1,5804,0.000172,0.322825,0.999467,0.322825,0.000533,0.488021,0.161499,1.998933,1
9417,1873,3932,1,5804,0.000172,0.322653,0.999466,0.322653,0.000534,0.487824,0.161413,1.998933,1
9418,1872,3933,1,5804,0.000172,0.322481,0.999466,0.322481,0.000534,0.487627,0.161326,1.998932,1
9419,1871,3934,1,5804,0.000172,0.322308,0.999466,0.322308,0.000534,0.48743,0.16124,1.998932,1
9420,1870,3935,1,5804,0.000172,0.322136,0.999466,0.322136,0.000534,0.487233,0.161154,1.998931,1
9421,1869,3936,1,5804,0.000172,0.321964,0.999465,0.321964,0.000535,0.487036,0.161068,1.99893,1
9422,1868,3937,1,5804,0.000172,0.321792,0.999465,0.321792,0.000535,0.486839,0.160982,1.99893,1
9423,1867,3938,1,5804,0.000172,0.321619,0.999465,0.321619,0.000535,0.486641,0.160896,1.998929,1
9424,1866,3939,1,5804,0.000172,0.321447,0.999464,0.321447,0.000536,0.486444,0.16081,1.998929,1
9425,1865,3940,1,5804,0.000172,0.321275,0.999464,0.321275,0.000536,0.486247,0.160724,1.998928,1
9426,1864,3941,1,5804,0.000172,0.321102,0.999464,0.321102,0.000536,0.48605,0.160637,1.998928,1
9427,1863,3942,1,5804,0.000172,0.32093,0.999464,0.32093,0.000536,0.485852,0.160551,1.998927,1
9428,1862,3943,1,5804,0.000172,0.320758,0.999463,0.320758,0.000537,0.485655,0.160465,1.998926,1
9429,1861,3944,1,5804,0.000172,0.320586,0.999463,0.320586,0.000537,0.485457,0.160379,1.998926,1
9430,1860,3945,1,5804,0.000172,0.320413,0.999463,0.320413,0.000537,0.48526,0.160293,1.998925,1
9431,1859,3946,1,5804,0.000172,0.320241,0.999462,0.320241,0.000538,0.485062,0.160207,1.998925,1
9432,1858,3947,1,5804,0.000172,0.320069,0.999462,0.320069,0.000538,0.484864,0.160121,1.998924,1
9433,1857,3948,1,5804,0.000172,0.319897,0.999462,0.319897,0.000538,0.484667,0.160034,1.998924,1
9434,1856,3949,1,5804,0.000172,0.319724,0.999461,0.319724,0.000539,0.484469,0.159948,1.998923,1
9435,1855,3950,1,5804,0.000172,0.319552,0.999461,0.319552,0.000539,0.484271,0.159862,1.998922,1
9436,1854,3951,1,5804,0.000172,0.31938,0.999461,0.31938,0.000539,0.484073,0.159776,1.998922,1
9437,1853,3952,1,5804,0.000172,0.319208,0.999461,0.319208,0.000539,0.483875,0.15969,1.998921,1
9438,1852,3953,1,5804,0.000172,0.319035,0.99946,0.319035,0.00054,0.483677,0.159604,1.998921,1
9439,1850,3955,1,5804,0.000172,0.318691,0.99946,0.318691,0.00054,0.483281,0.159432,1.99892,1
9440,1849,3956,1,5804,0.000172,0.318519,0.999459,0.318519,0.000541,0.483083,0.159345,1.998919,1
9441,1848,3957,1,5804,0.000172,0.318346,0.999459,0.318346,0.000541,0.482885,0.159259,1.998918,1
9442,1847,3958,1,5804,0.000172,0.318174,0.999459,0.318174,0.000541,0.482687,0.159173,1.998918,1
9443,1846,3959,1,5804,0.000172,0.318002,0.999459,0.318002,0.000541,0.482488,0.159087,1.998917,1
9444,1844,3961,1,5804,0.000172,0.317657,0.999458,0.317657,0.000542,0.482092,0.158915,1.998916,1
9445,1843,3962,1,5804,0.000172,0.317485,0.999458,0.317485,0.000542,0.481893,0.158829,1.998915,1
9446,1842,3963,1,5804,0.000172,0.317313,0.999457,0.317313,0.000543,0.481695,0.158742,1.998915,1
9447,1841,3964,1,5804,0.000172,0.31714,0.999457,0.31714,0.000543,0.481496,0.158656,1.998914,1
9448,1840,3965,1,5804,0.000172,0.316968,0.999457,0.316968,0.000543,0.481297,0.15857,1.998914,1
9449,1839,3966,1,5804,0.000172,0.316796,0.999457,0.316796,0.000543,0.481099,0.158484,1.998913,1
9450,1838,3967,1,5804,0.000172,0.316624,0.999456,0.316624,0.000544,0.4809,0.158398,1.998912,1
9451,1837,3968,1,5804,0.000172,0.316451,0.999456,0.316451,0.000544,0.480701,0.158312,1.998912,1
9452,1836,3969,1,5804,0.000172,0.316279,0.999456,0.316279,0.000544,0.480502,0.158226,1.998911,1
9453,1835,3970,1,5804,0.000172,0.316107,0.999455,0.316107,0.000545,0.480304,0.15814,1.998911,1
9454,1834,3971,1,5804,0.000172,0.315935,0.999455,0.315935,0.000545,0.480105,0.158053,1.99891,1
9455,1833,3972,1,5804,0.000172,0.315762,0.999455,0.315762,0.000545,0.479906,0.157967,1.998909,1
9456,1832,3973,1,5804,0.000172,0.31559,0.999454,0.31559,0.000546,0.479707,0.157881,1.998909,1
9457,1831,3974,1,5804,0.000172,0.315418,0.999454,0.315418,0.000546,0.479508,0.157795,1.998908,1
9458,1830,3975,1,5804,0.000172,0.315245,0.999454,0.315245,0.000546,0.479309,0.157709,1.998908,1
9459,1829,3976,1,5804,0.000172,0.315073,0.999454,0.315073,0.000546,0.479109,0.157623,1.998907,1
9460,1828,3977,1,5804,0.000172,0.314901,0.999453,0.314901,0.000547,0.47891,0.157537,1.998907,1
9461,1827,3978,1,5804,0.000172,0.314729,0.999453,0.314729,0.000547,0.478711,0.15745,1.998906,1
9462,1826,3979,1,5804,0.000172,0.314556,0.999453,0.314556,0.000547,0.478512,0.157364,1.998905,1
9463,1825,3980,1,5804,0.000172,0.314384,0.999452,0.314384,0.000548,0.478312,0.157278,1.998905,1
9464,1824,3981,1,5804,0.000172,0.314212,0.999452,0.314212,0.000548,0.478113,0.157192,1.998904,1
9465,1823,3982,1,5804,0.000172,0.31404,0.999452,0.31404,0.000548,0.477913,0.157106,1.998904,1
9466,1822,3983,1,5804,0.000172,0.313867,0.999451,0.313867,0.000549,0.477714,0.15702,1.998903,1
9467,1820,3985,1,5804,0.000172,0.313523,0.999451,0.313523,0.000549,0.477314,0.156848,1.998902,1
9468,1819,3986,1,5804,0.000172,0.313351,0.999451,0.313351,0.000549,0.477115,0.156761,1.998901,1
9469,1818,3987,1,5804,0.000172,0.313178,0.99945,0.313178,0.00055,0.476915,0.156675,1.9989,1
9470,1817,3988,1,5804,0.000172,0.313006,0.99945,0.313006,0.00055,0.476715,0.156589,1.9989,1
9471,1816,3989,1,5804,0.000172,0.312834,0.99945,0.312834,0.00055,0.476515,0.156503,1.998899,1
9472,1815,3990,1,5804,0.000172,0.312661,0.999449,0.312661,0.000551,0.476315,0.156417,1.998899,1
9473,1814,3991,1,5804,0.000172,0.312489,0.999449,0.312489,0.000551,0.476115,0.156331,1.998898,1
9474,1813,3992,1,5804,0.000172,0.312317,0.999449,0.312317,0.000551,0.475915,0.156245,1.998897,1
9475,1812,3993,1,5804,0.000172,0.312145,0.999448,0.312145,0.000552,0.475715,0.156158,1.998897,1
9476,1811,3994,1,5804,0.000172,0.311972,0.999448,0.311972,0.000552,0.475515,0.156072,1.998896,1
9477,1810,3995,1,5804,0.000172,0.3118,0.999448,0.3118,0.000552,0.475315,0.155986,1.998896,1
9478,1809,3996,1,5804,0.000172,0.311628,0.999448,0.311628,0.000552,0.475115,0.1559,1.998895,1
9479,1808,3997,1,5804,0.000172,0.311456,0.999447,0.311456,0.000553,0.474915,0.155814,1.998894,1
9480,1807,3998,1,5804,0.000172,0.311283,0.999447,0.311283,0.000553,0.474714,0.155728,1.998894,1
9481,1806,3999,1,5804,0.000172,0.311111,0.999447,0.311111,0.000553,0.474514,0.155642,1.998893,1
9482,1805,4000,1,5804,0.000172,0.310939,0.999446,0.310939,0.000554,0.474313,0.155556,1.998893,1
9483,1804,4001,1,5804,0.000172,0.310767,0.999446,0.310767,0.000554,0.474113,0.155469,1.998892,1
9484,1803,4002,1,5804,0.000172,0.310594,0.999446,0.310594,0.000554,0.473912,0.155383,1.998891,1
9485,1802,4003,1,5804,0.000172,0.310422,0.999445,0.310422,0.000555,0.473712,0.155297,1.998891,1
9486,1800,4005,1,5804,0.000172,0.310078,0.999445,0.310078,0.000555,0.473311,0.155125,1.99889,1
9487,1799,4006,1,5804,0.000172,0.309905,0.999444,0.309905,0.000556,0.47311,0.155039,1.998889,1
9488,1798,4007,1,5804,0.000172,0.309733,0.999444,0.309733,0.000556,0.472909,0.154953,1.998888,1
9489,1797,4008,1,5804,0.000172,0.309561,0.999444,0.309561,0.000556,0.472708,0.154866,1.998888,1
9490,1796,4009,1,5804,0.000172,0.309388,0.999444,0.309388,0.000556,0.472507,0.15478,1.998887,1
9491,1795,4010,1,5804,0.000172,0.309216,0.999443,0.309216,0.000557,0.472306,0.154694,1.998886,1
9492,1794,4011,1,5804,0.000172,0.309044,0.999443,0.309044,0.000557,0.472105,0.154608,1.998886,1
9493,1793,4012,1,5804,0.000172,0.308872,0.999443,0.308872,0.000557,0.471904,0.154522,1.998885,1
9494,1792,4013,1,5804,0.000172,0.308699,0.999442,0.308699,0.000558,0.471703,0.154436,1.998885,1
9495,1791,4014,1,5804,0.000172,0.308527,0.999442,0.308527,0.000558,0.471502,0.15435,1.998884,1
9496,1790,4015,1,5804,0.000172,0.308355,0.999442,0.308355,0.000558,0.471301,0.154264,1.998883,1
9497,1789,4016,1,5804,0.000172,0.308183,0.999441,0.308183,0.000559,0.471099,0.154177,1.998883,1
9498,1788,4017,1,5804,0.000172,0.30801,0.999441,0.30801,0.000559,0.470898,0.154091,1.998882,1
9499,1787,4018,1,5804,0.000172,0.307838,0.999441,0.307838,0.000559,0.470697,0.154005,1.998881,1
9500,1786,4019,1,5804,0.000172,0.307666,0.99944,0.307666,0.00056,0.470495,0.153919,1.998881,1
9501,1785,4020,1,5804,0.000172,0.307494,0.99944,0.307494,0.00056,0.470294,0.153833,1.99888,1
9502,1784,4021,1,5804,0.000172,0.307321,0.99944,0.307321,0.00056,0.470092,0.153747,1.99888,1
9503,1782,4023,1,5804,0.000172,0.306977,0.999439,0.306977,0.000561,0.469689,0.153575,1.998878,1
9504,1781,4024,1,5804,0.000172,0.306804,0.999439,0.306804,0.000561,0.469487,0.153488,1.998878,1
9505,1780,4025,1,5804,0.000172,0.306632,0.999439,0.306632,0.000561,0.469286,0.153402,1.998877,1
9506,1779,4026,1,5804,0.000172,0.30646,0.999438,0.30646,0.000562,0.469084,0.153316,1.998876,1
9507,1778,4027,1,5804,0.000172,0.306288,0.999438,0.306288,0.000562,0.468882,0.15323,1.998876,1
9508,1776,4029,1,5804,0.000172,0.305943,0.999437,0.305943,0.000563,0.468478,0.153058,1.998875,1
9509,1775,4030,1,5804,0.000172,0.305771,0.999437,0.305771,0.000563,0.468276,0.152972,1.998874,1
9510,1774,4031,1,5804,0.000172,0.305599,0.999437,0.305599,0.000563,0.468074,0.152885,1.998873,1
9511,1773,4032,1,5804,0.000172,0.305426,0.999436,0.305426,0.000564,0.467872,0.152799,1.998873,1
9512,1772,4033,1,5804,0.000172,0.305254,0.999436,0.305254,0.000564,0.46767,0.152713,1.998872,1
9513,1771,4034,1,5804,0.000172,0.305082,0.999436,0.305082,0.000564,0.467467,0.152627,1.998871,1
9514,1769,4036,1,5804,0.000172,0.304737,0.999435,0.304737,0.000565,0.467063,0.152455,1.99887,1
9515,1768,4037,1,5804,0.000172,0.304565,0.999435,0.304565,0.000565,0.46686,0.152369,1.998869,1
9516,1767,4038,1,5804,0.000172,0.304393,0.999434,0.304393,0.000566,0.466658,0.152283,1.998869,1
9517,1766,4039,1,5804,0.000172,0.30422,0.999434,0.30422,0.000566,0.466455,0.152196,1.998868,1
9518,1765,4040,1,5804,0.000172,0.304048,0.999434,0.304048,0.000566,0.466253,0.15211,1.998867,1
9519,1764,4041,1,5804,0.000172,0.303876,0.999433,0.303876,0.000567,0.46605,0.152024,1.998867,1
9520,1763,4042,1,5804,0.000172,0.303704,0.999433,0.303704,0.000567,0.465848,0.151938,1.998866,1
9521,1762,4043,1,5804,0.000172,0.303531,0.999433,0.303531,0.000567,0.465645,0.151852,1.998866,1
9522,1761,4044,1,5804,0.000172,0.303359,0.999432,0.303359,0.000568,0.465442,0.151766,1.998865,1
9523,1760,4045,1,5804,0.000172,0.303187,0.999432,0.303187,0.000568,0.465239,0.15168,1.998864,1
9524,1759,4046,1,5804,0.000172,0.303015,0.999432,0.303015,0.000568,0.465036,0.151593,1.998864,1
9525,1758,4047,1,5804,0.000172,0.302842,0.999431,0.302842,0.000569,0.464833,0.151507,1.998863,1
9526,1757,4048,1,5804,0.000172,0.30267,0.999431,0.30267,0.000569,0.46463,0.151421,1.998862,1
9527,1756,4049,1,5804,0.000172,0.302498,0.999431,0.302498,0.000569,0.464427,0.151335,1.998862,1
9528,1755,4050,1,5804,0.000172,0.302326,0.999431,0.302326,0.000569,0.464224,0.151249,1.998861,1
9529,1753,4052,1,5804,0.000172,0.301981,0.99943,0.301981,0.00057,0.463818,0.151077,1.99886,1
9530,1752,4053,1,5804,0.000172,0.301809,0.99943,0.301809,0.00057,0.463615,0.150991,1.998859,1
9531,1751,4054,1,5804,0.000172,0.301637,0.999429,0.301637,0.000571,0.463411,0.150904,1.998858,1
9532,1749,4056,1,5804,0.000172,0.301292,0.999429,0.301292,0.000571,0.463005,0.150732,1.998857,1
9533,1748,4057,1,5804,0.000172,0.30112,0.999428,0.30112,0.000572,0.462801,0.150646,1.998856,1
9534,1747,4058,1,5804,0.000172,0.300947,0.999428,0.300947,0.000572,0.462598,0.15056,1.998856,1
9535,1746,4059,1,5804,0.000172,0.300775,0.999428,0.300775,0.000572,0.462394,0.150474,1.998855,1
9536,1745,4060,1,5804,0.000172,0.300603,0.999427,0.300603,0.000573,0.46219,0.150388,1.998855,1
9537,1744,4061,1,5804,0.000172,0.300431,0.999427,0.300431,0.000573,0.461987,0.150301,1.998854,1
9538,1743,4062,1,5804,0.000172,0.300258,0.999427,0.300258,0.000573,0.461783,0.150215,1.998853,1
9539,1742,4063,1,5804,0.000172,0.300086,0.999426,0.300086,0.000574,0.461579,0.150129,1.998853,1
9540,1741,4064,1,5804,0.000172,0.299914,0.999426,0.299914,0.000574,0.461375,0.150043,1.998852,1
9541,1739,4066,1,5804,0.000172,0.299569,0.999425,0.299569,0.000575,0.460968,0.149871,1.998851,1
9542,1738,4067,1,5804,0.000172,0.299397,0.999425,0.299397,0.000575,0.460764,0.149785,1.99885,1
9543,1737,4068,1,5804,0.000172,0.299225,0.999425,0.299225,0.000575,0.460559,0.149699,1.998849,1
9544,1736,4069,1,5804,0.000172,0.299053,0.999424,0.299053,0.000576,0.460355,0.149612,1.998849,1
9545,1734,4071,1,5804,0.000172,0.298708,0.999424,0.298708,0.000576,0.459947,0.14944,1.998847,1
9546,1733,4072,1,5804,0.000172,0.298536,0.999423,0.298536,0.000577,0.459743,0.149354,1.998847,1
9547,1732,4073,1,5804,0.000172,0.298363,0.999423,0.298363,0.000577,0.459538,0.149268,1.998846,1
9548,1731,4074,1,5804,0.000172,0.298191,0.999423,0.298191,0.000577,0.459334,0.149182,1.998845,1
9549,1729,4076,1,5804,0.000172,0.297847,0.999422,0.297847,0.000578,0.458925,0.149009,1.998844,1
9550,1728,4077,1,5804,0.000172,0.297674,0.999422,0.297674,0.000578,0.45872,0.148923,1.998843,1
9551,1727,4078,1,5804,0.000172,0.297502,0.999421,0.297502,0.000579,0.458516,0.148837,1.998843,1
9552,1726,4079,1,5804,0.000172,0.29733,0.999421,0.29733,0.000579,0.458311,0.148751,1.998842,1
9553,1725,4080,1,5804,0.000172,0.297158,0.999421,0.297158,0.000579,0.458106,0.148665,1.998841,1
9554,1724,4081,1,5804,0.000172,0.296985,0.99942,0.296985,0.00058,0.457902,0.148579,1.998841,1
9555,1723,4082,1,5804,0.000172,0.296813,0.99942,0.296813,0.00058,0.457697,0.148493,1.99884,1
9556,1722,4083,1,5804,0.000172,0.296641,0.99942,0.296641,0.00058,0.457492,0.148407,1.998839,1
9557,1721,4084,1,5804,0.000172,0.296469,0.999419,0.296469,0.000581,0.457287,0.14832,1.998839,1
9558,1720,4085,1,5804,0.000172,0.296296,0.999419,0.296296,0.000581,0.457082,0.148234,1.998838,1
9559,1719,4086,1,5804,0.000172,0.296124,0.999419,0.296124,0.000581,0.456877,0.148148,1.998837,1
9560,1718,4087,1,5804,0.000172,0.295952,0.999418,0.295952,0.000582,0.456672,0.148062,1.998837,1
9561,1717,4088,1,5804,0.000172,0.29578,0.999418,0.29578,0.000582,0.456467,0.147976,1.998836,1
9562,1716,4089,1,5804,0.000172,0.295607,0.999418,0.295607,0.000582,0.456262,0.14789,1.998835,1
9563,1715,4090,1,5804,0.000172,0.295435,0.999417,0.295435,0.000583,0.456056,0.147804,1.998834,1
9564,1714,4091,1,5804,0.000172,0.295263,0.999417,0.295263,0.000583,0.455851,0.147717,1.998834,1
9565,1713,4092,1,5804,0.000172,0.29509,0.999417,0.29509,0.000583,0.455646,0.147631,1.998833,1
9566,1712,4093,1,5804,0.000172,0.294918,0.999416,0.294918,0.000584,0.45544,0.147545,1.998832,1
9567,1711,4094,1,5804,0.000172,0.294746,0.999416,0.294746,0.000584,0.455235,0.147459,1.998832,1
9568,1709,4096,1,5804,0.000172,0.294401,0.999415,0.294401,0.000585,0.454824,0.147287,1.99883,1
9569,1708,4097,1,5804,0.000172,0.294229,0.999415,0.294229,0.000585,0.454618,0.147201,1.99883,1
9570,1707,4098,1,5804,0.000172,0.294057,0.999415,0.294057,0.000585,0.454412,0.147115,1.998829,1
9571,1706,4099,1,5804,0.000172,0.293885,0.999414,0.293885,0.000586,0.454207,0.147028,1.998828,1
9572,1705,4100,1,5804,0.000172,0.293712,0.999414,0.293712,0.000586,0.454001,0.146942,1.998828,1
9573,1704,4101,1,5804,0.000172,0.29354,0.999413,0.29354,0.000587,0.453795,0.146856,1.998827,1
9574,1703,4102,1,5804,0.000172,0.293368,0.999413,0.293368,0.000587,0.453589,0.14677,1.998826,1
9575,1702,4103,1,5804,0.000172,0.293196,0.999413,0.293196,0.000587,0.453383,0.146684,1.998826,1
9576,1701,4104,1,5804,0.000172,0.293023,0.999412,0.293023,0.000588,0.453177,0.146598,1.998825,1
9577,1700,4105,1,5804,0.000172,0.292851,0.999412,0.292851,0.000588,0.452971,0.146512,1.998824,1
9578,1698,4107,1,5804,0.000172,0.292506,0.999411,0.292506,0.000589,0.452559,0.146339,1.998823,1
9579,1697,4108,1,5804,0.000172,0.292334,0.999411,0.292334,0.000589,0.452352,0.146253,1.998822,1
9580,1695,4110,1,5804,0.000172,0.29199,0.99941,0.29199,0.00059,0.45194,0.146081,1.998821,1
9581,1694,4111,1,5804,0.000172,0.291817,0.99941,0.291817,0.00059,0.451733,0.145995,1.99882,1
9582,1693,4112,1,5804,0.000172,0.291645,0.99941,0.291645,0.00059,0.451527,0.145909,1.998819,1
9583,1692,4113,1,5804,0.000172,0.291473,0.999409,0.291473,0.000591,0.45132,0.145823,1.998819,1
9584,1691,4114,1,5804,0.000172,0.291301,0.999409,0.291301,0.000591,0.451114,0.145736,1.998818,1
9585,1690,4115,1,5804,0.000172,0.291128,0.999409,0.291128,0.000591,0.450907,0.14565,1.998817,1
9586,1689,4116,1,5804,0.000172,0.290956,0.999408,0.290956,0.000592,0.4507,0.145564,1.998817,1
9587,1688,4117,1,5804,0.000172,0.290784,0.999408,0.290784,0.000592,0.450494,0.145478,1.998816,1
9588,1687,4118,1,5804,0.000172,0.290612,0.999408,0.290612,0.000592,0.450287,0.145392,1.998815,1
9589,1686,4119,1,5804,0.000172,0.290439,0.999407,0.290439,0.000593,0.45008,0.145306,1.998814,1
9590,1685,4120,1,5804,0.000172,0.290267,0.999407,0.290267,0.000593,0.449873,0.14522,1.998814,1
9591,1684,4121,1,5804,0.000172,0.290095,0.999407,0.290095,0.000593,0.449666,0.145134,1.998813,1
9592,1683,4122,1,5804,0.000172,0.289922,0.999406,0.289922,0.000594,0.449459,0.145047,1.998812,1
9593,1682,4123,1,5804,0.000172,0.28975,0.999406,0.28975,0.000594,0.449252,0.144961,1.998812,1
9594,1681,4124,1,5804,0.000172,0.289578,0.999405,0.289578,0.000595,0.449045,0.144875,1.998811,1
9595,1680,4125,1,5804,0.000172,0.289406,0.999405,0.289406,0.000595,0.448838,0.144789,1.99881,1
9596,1679,4126,1,5804,0.000172,0.289233,0.999405,0.289233,0.000595,0.448631,0.144703,1.99881,1
9597,1677,4128,1,5804,0.000172,0.288889,0.999404,0.288889,0.000596,0.448216,0.144531,1.998808,1
9598,1676,4129,1,5804,0.000172,0.288717,0.999404,0.288717,0.000596,0.448009,0.144444,1.998807,1
9599,1675,4130,1,5804,0.000172,0.288544,0.999403,0.288544,0.000597,0.447801,0.144358,1.998807,1
9600,1673,4132,1,5804,0.000172,0.2882,0.999403,0.2882,0.000597,0.447386,0.144186,1.998805,1
9601,1672,4133,1,5804,0.000172,0.288028,0.999402,0.288028,0.000598,0.447178,0.1441,1.998805,1
9602,1671,4134,1,5804,0.000172,0.287855,0.999402,0.287855,0.000598,0.446971,0.144014,1.998804,1
9603,1670,4135,1,5804,0.000172,0.287683,0.999402,0.287683,0.000598,0.446763,0.143928,1.998803,1
9604,1669,4136,1,5804,0.000172,0.287511,0.999401,0.287511,0.000599,0.446555,0.143842,1.998802,1
9605,1668,4137,1,5804,0.000172,0.287339,0.999401,0.287339,0.000599,0.446347,0.143755,1.998802,1
9606,1667,4138,1,5804,0.000172,0.287166,0.9994,0.287166,0.0006,0.446139,0.143669,1.998801,1
9607,1666,4139,1,5804,0.000172,0.286994,0.9994,0.286994,0.0006,0.445931,0.143583,1.9988,1
9608,1665,4140,1,5804,0.000172,0.286822,0.9994,0.286822,0.0006,0.445723,0.143497,1.9988,1
9609,1664,4141,1,5804,0.000172,0.286649,0.999399,0.286649,0.000601,0.445515,0.143411,1.998799,1
9610,1663,4142,1,5804,0.000172,0.286477,0.999399,0.286477,0.000601,0.445307,0.143325,1.998798,1
9611,1662,4143,1,5804,0.000172,0.286305,0.999399,0.286305,0.000601,0.445099,0.143239,1.998797,1
9612,1661,4144,1,5804,0.000172,0.286133,0.999398,0.286133,0.000602,0.444891,0.143152,1.998797,1
9613,1659,4146,1,5804,0.000172,0.285788,0.999398,0.285788,0.000602,0.444474,0.14298,1.998795,1
9614,1658,4147,1,5804,0.000172,0.285616,0.999397,0.285616,0.000603,0.444266,0.142894,1.998794,1
9615,1657,4148,1,5804,0.000172,0.285444,0.999397,0.285444,0.000603,0.444057,0.142808,1.998794,1
9616,1656,4149,1,5804,0.000172,0.285271,0.999396,0.285271,0.000604,0.443849,0.142722,1.998793,1
9617,1655,4150,1,5804,0.000172,0.285099,0.999396,0.285099,0.000604,0.44364,0.142636,1.998792,1
9618,1654,4151,1,5804,0.000172,0.284927,0.999396,0.284927,0.000604,0.443432,0.14255,1.998792,1
9619,1653,4152,1,5804,0.000172,0.284755,0.999395,0.284755,0.000605,0.443223,0.142463,1.998791,1
9620,1652,4153,1,5804,0.000172,0.284582,0.999395,0.284582,0.000605,0.443014,0.142377,1.99879,1
9621,1650,4155,1,5804,0.000172,0.284238,0.999394,0.284238,0.000606,0.442597,0.142205,1.998789,1
